n,f=0.1,f=0.1_ES,f=0.25,f=0.25_ES,f=0.5,f=0.5_ES,f=0.75,f=0.75_ES,f=1.0,f=1.0_ES
14200,1.0305051803588867,72.45079326629639,0.7120037078857422,42.24687957763672,0.17854690551757812,10.653851509094238,0.17860031127929688,8.413576126098633,0.16289710998535156,7.2938432693481445
14400,1.0524320602416992,75.80739784240723,0.7341995239257812,42.80631923675537,0.17854690551757812,11.773858070373535,0.17860031127929688,8.413896560668945,0.1628704071044922,7.294110298156738
14600,1.07427978515625,76.36686420440674,0.7342529296875,42.80629253387451,0.17854690551757812,11.773991584777832,0.17860031127929688,8.414190292358398,0.1628704071044922,7.2942705154418945
14800,1.1073293685913086,76.92627620697021,0.7451896667480469,42.80623912811279,0.17854690551757812,12.894131660461426,0.17860031127929688,8.414323806762695,0.1628704071044922,7.295044898986816
15000,1.1294975280761719,79.72352027893066,0.7780780792236328,43.36597156524658,0.17854690551757812,12.894478797912598,0.17860031127929688,8.414617538452148,0.1628704071044922,7.295392036437988
15200,1.1294174194335938,80.28306579589844,0.8111286163330078,43.365838050842285,0.17854690551757812,12.894238471984863,0.17860031127929688,8.414724349975586,0.16289710998535156,7.295392036437988
15400,1.1404609680175781,80.28298568725586,0.8222265243530273,43.36610507965088,0.17854690551757812,12.894585609436035,0.17860031127929688,8.41541862487793,0.1628704071044922,7.295685768127441
15600,1.1402473449707031,80.8424243927002,0.8332004547119141,44.485008239746094,0.17854690551757812,12.894852638244629,0.17860031127929688,8.415632247924805,0.1628704071044922,7.295845985412598
15800,1.1513185501098633,80.84239768981934,0.8332271575927734,44.48506164550781,0.17852020263671875,12.895306587219238,0.17860031127929688,8.41581916809082,0.16289710998535156,7.296059608459473
16000,1.1623106002807617,80.84266471862793,0.8551549911499023,45.04479503631592,0.17852020263671875,12.895520210266113,0.17860031127929688,8.416112899780273,0.16289710998535156,7.296113014221191
16200,1.1843490600585938,82.52114295959473,0.8661975860595703,45.604262351989746,0.17854690551757812,12.895787239074707,0.17860031127929688,8.416540145874023,0.16289710998535156,7.29659366607666
16400,1.1843490600585938,83.08063507080078,0.8772153854370117,46.16354179382324,0.17854690551757812,12.895840644836426,0.17860031127929688,8.416566848754883,0.16289710998535156,7.296994209289551
16600,1.2173995971679688,84.75906181335449,0.8772420883178711,46.72295379638672,0.17854690551757812,12.89610767364502,0.17860031127929688,8.416833877563477,0.16289710998535156,7.296967506408691
16800,1.2611961364746094,85.31851100921631,0.8882598876953125,47.28252696990967,0.17854690551757812,12.89650821685791,0.17860031127929688,8.417074203491211,0.16289710998535156,7.297314643859863
17000,1.2833938598632812,85.31872463226318,0.8993034362792969,47.28258037567139,0.17854690551757812,13.45661735534668,0.17860031127929688,8.417608261108398,0.16289710998535156,7.297635078430176
17200,1.2832870483398438,85.8780574798584,0.8993568420410156,48.961002349853516,0.17854690551757812,14.016648292541504,0.17860031127929688,8.417768478393555,0.16289710998535156,7.298008918762207
17400,1.2943048477172852,85.87816429138184,0.9102401733398438,49.520575523376465,0.17854690551757812,14.016674995422363,0.17860031127929688,8.418035507202148,0.16289710998535156,7.298062324523926
17600,1.3162307739257812,86.43795108795166,0.9213638305664062,49.52089595794678,0.18956565856933594,14.017289161682129,0.17860031127929688,8.418462753295898,0.16289710998535156,7.298649787902832
17800,1.327301025390625,88.11640453338623,0.9323272705078125,50.08049392700195,0.20058155059814453,14.017529487609863,0.17860031127929688,8.418756484985352,0.16289710998535156,7.298810005187988
18000,1.3493614196777344,90.91359519958496,0.9433708190917969,52.31824779510498,0.2006082534790039,14.577507019042969,0.17860031127929688,8.418996810913086,0.16289710998535156,7.298916816711426
18200,1.3603544235229492,91.47300624847412,0.9653768539428711,52.8777379989624,0.20063495635986328,14.577613830566406,0.1785736083984375,8.419290542602539,0.16289710998535156,7.299370765686035
18400,1.3713712692260742,94.82972145080566,0.9873819351196289,53.99666690826416,0.20066165924072266,14.577720642089844,0.17860031127929688,8.41926383972168,0.16289710998535156,7.299370765686035
18600,1.3933753967285156,96.50809288024902,0.9983701705932617,55.11570358276367,0.20066165924072266,14.577747344970703,0.1896190643310547,8.979375839233398,0.16289710998535156,7.2993974685668945
18800,1.4042844772338867,97.62694263458252,0.9983434677124023,55.11567687988281,0.20066165924072266,14.577720642089844,0.1896190643310547,8.979349136352539,0.16289710998535156,7.299477577209473
19000,1.4044179916381836,98.74589920043945,1.0091476440429688,55.67506122589111,0.20066165924072266,14.57785415649414,0.18964576721191406,8.979455947875977,0.16289710998535156,7.2996110916137695
19200,1.4154081344604492,99.30523014068604,1.031447410583496,56.23460578918457,0.21167564392089844,14.577987670898438,0.18964576721191406,9.53954029083252,0.16289710998535156,7.299744606018066
19400,1.4153547286987305,99.3052568435669,1.031367301940918,56.23460578918457,0.21167564392089844,14.577987670898438,0.18964576721191406,9.53954029083252,0.16289710998535156,7.299664497375488
19600,1.4153013229370117,100.98360061645508,1.0314207077026367,56.79420471191406,0.21164894104003906,14.578121185302734,0.18964576721191406,9.539620399475098,0.16289710998535156,7.299691200256348
19800,1.426370620727539,102.10253429412842,1.042572021484375,57.35380268096924,0.2117023468017578,14.57833480834961,0.18964576721191406,9.539727210998535,0.16289710998535156,7.299771308898926
20000,1.4593143463134766,102.10245418548584,1.0534543991088867,57.35377597808838,0.21167564392089844,14.578201293945312,0.18964576721191406,9.539887428283691,0.16289710998535156,7.299904823303223
20200,1.459421157836914,103.2212781906128,1.0535612106323242,58.47267818450928,0.21167564392089844,14.578361511230469,0.2006359100341797,9.539753913879395,0.16289710998535156,7.299984931945801
20400,1.470357894897461,103.78069019317627,1.0646305084228516,59.03214168548584,0.21167564392089844,15.138362884521484,0.20066261291503906,9.539887428283691,0.16289710998535156,7.3000383377075195
20600,1.470357894897461,104.34023571014404,1.07562255859375,60.15109825134277,0.2117023468017578,16.258342742919922,0.20066261291503906,9.53991413116455,0.16289710998535156,7.300065040588379
20800,1.492258071899414,104.8996467590332,1.0755424499511719,61.82949256896973,0.22274112701416016,16.25836944580078,0.20068931579589844,9.539807319641113,0.16289710998535156,7.300145149230957
21000,1.5033807754516602,105.4591646194458,1.0755691528320312,62.38919734954834,0.22274112701416016,16.818238258361816,0.20068931579589844,9.540047645568848,0.16289710998535156,7.300305366516113
21200,1.503514289855957,106.01881790161133,1.0754623413085938,63.5079927444458,0.23373031616210938,16.818371772766113,0.20068931579589844,9.540207862854004,0.16289710998535156,7.860443115234375
21400,1.5254669189453125,108.81598281860352,1.1084861755371094,64.62687015533447,0.23373031616210938,16.818425178527832,0.20068931579589844,9.540127754211426,0.16289710998535156,7.860496520996094
